"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","btrc","government_activity","fund_group_name","fund_type","fund_name","fund","account_name","account_code","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","authority_name","authority_link","department_number","program","vendor_id","zip","payment_method","payment_status","inv_num","invoice_due_date","invoice_discount_due_date","inv_date","inv_line","inv_dist_line","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","receiver_id","po_date","po_line_number","procurement_organization","buyer_name","supplier_city","supplier_country","bu_name","site_location","item_code","item_code_name","currency","value_of_spend","vendor_num"
"2024","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","ODP BUSINESS SOLUTIONS, LLC","2024-06-13T00:00:00.000","48.75",,"3326022","CULTURAL AND RECREATIONAL SERVICES","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000119402","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"33","GENERAL SERVICES PROCUREMENT","000028040","85038-9248","CHECK","PAID","33240000070065","2024-06-20T00:00:00.000","2024-06-20T00:00:00.000","2024-03-07T00:00:00.000","1","65","CPO33240000465064",,"SWINGLINE(R) OPTIMA(R) 25 REDUCED EFFORT STAPLER, 25 SHEETS","11.13",,"4","9.5","4.23","0","240000129630","2024-02-28T00:00:00.000","3","CITY","94225.0","PHOENIX","US","CITY","LOS ANGELES","44121615","STAPLERS","USD","48.75","000028040-ODP BUSINESS SOLUTIONS, LLC"
"2024","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","PRIVACY-EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","2024-06-12T00:00:00.000","40",,"9999999999","CULTURAL AND RECREATIONAL SERVICES","GOVERNMENTAL","SPECIAL REVENUE","EL PUEBLO DE LA HISTOR MONUMEN","737","LEASES & RENTALS-OTHER","4934","AD26240000118576","RENTS AND CONCESSIONS",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","PRIVACY-EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY",,"33","EL PUEBLO DE LA HISTOR MONUMEN","PRIVACY-EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY",,"CHECK","PAID","332433RF011273",,,"2024-06-10T00:00:00.000","1","2",,"PRIVACY-EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","PRIVACY-EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY",,,,,,"0",,,"0",,,,,"CITY",,,,"USD",,"PRIVACY-EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY"
"2024","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","SOUTHERN CALIFORNIA GAS CO","2024-06-18T00:00:00.000","16.38",,"252842","CULTURAL AND RECREATIONAL SERVICES","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","WATER AND ELECTRICITY","003340","EFT26240000023959","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"33","GENERAL ADMINISTRATION AND SUPPORT","100003427","91756","EFT","PAID","332410033G010",,,"2024-05-22T00:00:00.000","1","3","GAEAE33AE24334001M",,"ACCT#17621942634 INV#12814244 042624 BILLING PD 02/28/24-03/28/24 5 OLVERA ST.",,,,,,"0",,,"0",,,,,"CITY",,,,"USD",,"100003427-SOUTHERN CALIFORNIA GAS CO"
"2024","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","HP INC.","2024-06-06T00:00:00.000","15",,"751463","CULTURAL AND RECREATIONAL SERVICES","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000116293","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"33","GENERAL SERVICES PROCUREMENT","000046723","90074","CHECK","PAID","33240000067769","2024-06-11T00:00:00.000","2024-06-11T00:00:00.000","2024-03-21T00:00:00.000","1","2","CPO33240000437894",,"REGULATORY FEE","15",,"1","0","0","0","240000062900","2023-11-13T00:00:00.000","2","CITY","94225.0","LOS ANGELES","US","CITY","LOS ANGELES","431718","COMPUTERS","USD","15","000046723-HP INC."
"2024","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","ODP BUSINESS SOLUTIONS, LLC","2024-06-13T00:00:00.000","4.73",,"3326022","CULTURAL AND RECREATIONAL SERVICES","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000119402","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"33","GENERAL SERVICES PROCUREMENT","000028040","85038-9248","CHECK","PAID","33240000070065","2024-06-20T00:00:00.000","2024-06-20T00:00:00.000","2024-03-07T00:00:00.000","1","67","CPO33240000465064",,"WESTCOTT RULER CLUSTERS STUDENT SCISSORS, 7, PACK OF 2","1.08",,"4","9.5","0.41","0","240000129630","2024-02-28T00:00:00.000","5","CITY","94225.0","PHOENIX","US","CITY","LOS ANGELES","44121618","SCISSORS","USD","4.73","000028040-ODP BUSINESS SOLUTIONS, LLC"
"2024","EMERGENCY MANAGEMENT","VERIZON WIRELESS","2024-06-13T00:00:00.000","1588.5",,"0","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000119442","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"35","GENERAL SERVICES PROCUREMENT","000041262","75266","CHECK","PAID","35240000070066","2024-06-20T00:00:00.000","2024-06-20T00:00:00.000","2024-06-11T00:00:00.000","1","1","CPO35240000495744","WIRELESS VOICE AND BROADBAND SERVICES INCLUDING ACCESSORIES","WIRELESS DATA, VOICE, EQUIPMENT AND ACCESSORIES","1588.5",,"1","0","0","0","240000132154","2024-06-11T00:00:00.000","1","CITY","78440.0","DALLAS","US","CITY","LOS ANGELES","72102203","COMMUNICATION EQUIPMENT INSTALLATION","USD","1588.5","000041262-VERIZON WIRELESS"
"2024","EMERGENCY MANAGEMENT","PRIVACY-EMERGENCY MANAGEMENT","2024-06-21T00:00:00.000","1279.92",,"9999999999","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","TRAVEL","002130","AD26240000121785","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","PRIVACY-EMERGENCY MANAGEMENT",,"35","PROGRAM UNKNOWN","PRIVACY-EMERGENCY MANAGEMENT",,"CHECK","PAID","3524100350025",,,"2024-06-21T00:00:00.000","1","1","GAETL35TL243500006","PRIVACY-EMERGENCY MANAGEMENT","PRIVACY-EMERGENCY MANAGEMENT",,,,,,"0",,,"0",,,,,"CITY",,,,"USD",,"PRIVACY-EMERGENCY MANAGEMENT"
"2024","EMERGENCY MANAGEMENT","INSIGHT PUBLIC SECTOR INC","2024-06-18T00:00:00.000","672.94",,"2229876","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","EFT26240000023951","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"35","GENERAL SERVICES PROCUREMENT","000026092","75373-1072","EFT","PAID","35240000070436","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-05-23T00:00:00.000","1","66","CPO35240000471568","CPO-INSIGHT QUOTE-0227229425","SOFTWARE, VARIOUS MANUFACTURERS.","336.47",,"2","0","0","0","240000127001","2024-03-20T00:00:00.000","1","CITY","78440.0","DALLAS","US","CITY","LOS ANGELES","4316","SOFTWARE","USD","672.94","000026092-INSIGHT PUBLIC SECTOR INC"
"2024","EMERGENCY MANAGEMENT","INSIGHT PUBLIC SECTOR INC","2024-06-18T00:00:00.000","234.21",,"2229876","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","EFT26240000023951","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"35","GENERAL SERVICES PROCUREMENT","000026092","75373-1072","EFT","PAID","35240000072068","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-12T00:00:00.000","1","67","CPO35240000491965","INSIGHT: ADOBE SIGN SUBSCRIPTION","SOFTWARE","2.11",,"111","0","0","0","240000132149","2024-05-30T00:00:00.000","1","CITY","63566.0","DALLAS","US","CITY","LOS ANGELES","4316","SOFTWARE","USD","234.21","000026092-INSIGHT PUBLIC SECTOR INC"
"2024","EMERGENCY MANAGEMENT","PRIVACY-EMERGENCY MANAGEMENT","2024-06-07T00:00:00.000","98.44",,"9999999999","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000116534","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","PRIVACY-EMERGENCY MANAGEMENT",,"35","EMERGENCY MANAGEMENT","PRIVACY-EMERGENCY MANAGEMENT",,"CHECK","PAID","3524100350024",,,"2024-06-04T00:00:00.000","1","1",,"PRIVACY-EMERGENCY MANAGEMENT","PRIVACY-EMERGENCY MANAGEMENT",,,,,,"0",,,"0",,,,,"CITY",,,,"USD",,"PRIVACY-EMERGENCY MANAGEMENT"
"2024","EMERGENCY MANAGEMENT","KONICA MINOLTA BUSINESS SOLUTIONS","2024-06-13T00:00:00.000","97.54",,"0","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26240000023634","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"35","GENERAL SERVICES PROCUREMENT","000002245","60607","EFT","PAID","35240000069602","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-03-01T00:00:00.000","1","4","CPO35240000466649","KONICA PRINTER LEASE","SEGMENT 4B, KM C550I, OPTION 2","89.08",,"1","9.5","8.46","0","240000130504","2024-03-05T00:00:00.000","4","CITY","78440.0","CHICAGO","US","CITY","LOS ANGELES","44101501","PHOTOCOPIERS","USD","97.54","000002245-KONICA MINOLTA BUSINESS SOLUTIONS"
"2024","EMERGENCY MANAGEMENT","KONICA MINOLTA BUSINESS SOLUTIONS","2024-06-18T00:00:00.000","97.54",,"0","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26240000023946","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"35","GENERAL SERVICES PROCUREMENT","000002245","60607","EFT","PAID","35240000070849","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-01T00:00:00.000","1","33","CPO35240000491192","KONICA PRINTER LEASE","SEGMENT 4B, KM C550I, OPTION 2","89.08",,"1","9.5","8.46","0","240000130508","2024-05-29T00:00:00.000","2","CITY","63566.0","CHICAGO","US","CITY","LOS ANGELES","44101501","PHOTOCOPIERS","USD","97.54","000002245-KONICA MINOLTA BUSINESS SOLUTIONS"
"2024","EMERGENCY MANAGEMENT","KONICA MINOLTA BUSINESS SOLUTIONS","2024-06-13T00:00:00.000","76.09",,"0","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26240000023634","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"35","GENERAL SERVICES PROCUREMENT","000002245","60607","EFT","PAID","35240000069602","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-03-01T00:00:00.000","1","3","CPO35240000466649","KONICA PRINTER LEASE","SEGMENT 3, KM C360I, OPTION 2","69.49",,"1","9.5","6.6","0","240000130504","2024-03-05T00:00:00.000","3","CITY","78440.0","CHICAGO","US","CITY","LOS ANGELES","44101501","PHOTOCOPIERS","USD","76.09","000002245-KONICA MINOLTA BUSINESS SOLUTIONS"
"2024","EMERGENCY MANAGEMENT","KONICA MINOLTA BUSINESS SOLUTIONS","2024-06-18T00:00:00.000","76.09",,"0","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26240000023946","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"35","GENERAL SERVICES PROCUREMENT","000002245","60607","EFT","PAID","35240000070849","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-01T00:00:00.000","1","32","CPO35240000491192","KONICA PRINTER LEASE","SEGMENT 3, KM C360I, OPTION 2","69.49",,"1","9.5","6.6","0","240000130508","2024-05-29T00:00:00.000","1","CITY","63566.0","CHICAGO","US","CITY","LOS ANGELES","44101501","PHOTOCOPIERS","USD","76.09","000002245-KONICA MINOLTA BUSINESS SOLUTIONS"
"2024","EMERGENCY OPERATIONS BOARD","BURST COMMUNICATIONS INC","2024-06-17T00:00:00.000","3044",,"782822","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","CONTRACTUAL SERVICES","343040","AD26240000120429","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000034885","80112","CHECK","PAID","34240000071546","2024-06-18T00:00:00.000","2024-06-18T00:00:00.000","2024-03-13T00:00:00.000","1","2","CPO34230000405533",,"LA EOC ROOM 157 UPGRADE","3044",,"1","9.5","289.18","0","230000128511",,"37","CITY",,"CENTENNIAL","US","CITY","LOS ANGELES","521615","AUDIO/VISUAL EQUIPMENT","USD","3333.18","000034885-BURST COMMUNICATIONS INC"
"2024","EMERGENCY OPERATIONS BOARD","RASIX COMPUTER","2024-06-14T00:00:00.000","918.81",,"2633277","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","OFFICE & ADMINISTRATIVE","346010","AD26240000119886","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000045904","91911","CHECK","PAID","34240000069601","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-05-22T00:00:00.000","1","4","CPO34240000483878",,"HP 655A (CF452A) TONER CARTRIDGE - YELLOW - LASER","279.699",,"3","9.5","79.71","0","240000123436","2024-05-03T00:00:00.000","2","CITY","78440.0","CHULA VISTA","US","CITY","LOS ANGELES","44103103","TONER","USD","918.81","000045904-RASIX COMPUTER"
"2024","EMERGENCY OPERATIONS BOARD","RASIX COMPUTER","2024-06-14T00:00:00.000","918.81",,"2633277","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","OFFICE & ADMINISTRATIVE","346010","AD26240000119886","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000045904","91911","CHECK","PAID","34240000069601","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-05-22T00:00:00.000","1","3","CPO34240000483878",,"HP 655A (CF453A) TONER CARTRIDGE - MAGENTA - LASER","279.699",,"3","9.5","79.71","0","240000123436","2024-05-03T00:00:00.000","1","CITY","78440.0","CHULA VISTA","US","CITY","LOS ANGELES","44103103","TONER","USD","918.81","000045904-RASIX COMPUTER"
"2024","EMERGENCY OPERATIONS BOARD","RASIX COMPUTER","2024-06-14T00:00:00.000","918.81",,"2633277","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","OFFICE & ADMINISTRATIVE","346010","AD26240000119886","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000045904","91911","CHECK","PAID","34240000069601","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-05-22T00:00:00.000","1","5","CPO34240000483878",,"HP 655A (CF451A) TONER CARTRIDGE - CYAN - LASER -","279.699",,"3","9.5","79.71","0","240000123436","2024-05-03T00:00:00.000","3","CITY","78440.0","CHULA VISTA","US","CITY","LOS ANGELES","44103103","TONER","USD","918.81","000045904-RASIX COMPUTER"
"2024","EMERGENCY OPERATIONS BOARD","RASIX COMPUTER","2024-06-14T00:00:00.000","739.66",,"2633277","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","OFFICE & ADMINISTRATIVE","346010","AD26240000119886","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000045904","91911","CHECK","PAID","34240000069601","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-05-22T00:00:00.000","1","6","CPO34240000483878",,"HP 655A (CF450A) TONER CARTRIDGE - BLACK - LASER -","225.162",,"3","9.5","64.17","0","240000123436","2024-05-03T00:00:00.000","4","CITY","78440.0","CHULA VISTA","US","CITY","LOS ANGELES","44103103","TONER","USD","739.66","000045904-RASIX COMPUTER"
"2024","EMERGENCY OPERATIONS BOARD","BURST COMMUNICATIONS INC","2024-06-17T00:00:00.000","420",,"782822","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","CONTRACTUAL SERVICES","343040","AD26240000120429","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000034885","80112","CHECK","PAID","34240000071546","2024-06-18T00:00:00.000","2024-06-18T00:00:00.000","2024-03-13T00:00:00.000","1","4","CPO34230000405533",,"LA EOC ROOM 157 UPGRADE","420",,"1","9.5","39.9","0","230000128511",,"44","CITY",,"CENTENNIAL","US","CITY","LOS ANGELES","521615","AUDIO/VISUAL EQUIPMENT","USD","459.9","000034885-BURST COMMUNICATIONS INC"
"2024","EMERGENCY OPERATIONS BOARD","INSIGHT PUBLIC SECTOR INC","2024-06-17T00:00:00.000","385.9",,"2229876","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","CONTRACTUAL SERVICES","343040","EFT26240000023805","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000026092","75373-1072","EFT","PAID","34240000069599","2024-06-20T00:00:00.000","2024-06-20T00:00:00.000","2024-04-30T00:00:00.000","1","29","CPO34240000491141","INSIGHT: MAR 24 AWSEMERGENCYMA","SOFTWARE","385.9",,"1","0","0","0","240000127721","2024-05-29T00:00:00.000","1","CITY","78440.0","DALLAS","US","CITY","LOS ANGELES","4316","SOFTWARE","USD","385.9","000026092-INSIGHT PUBLIC SECTOR INC"
"2024","EMERGENCY OPERATIONS BOARD","DIRECTV LLC","2024-06-06T00:00:00.000","108.99",,"2709863","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","OFFICE & ADMINISTRATIVE","346010","AD26240000116326","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","VC0000019834","60197-5006","CHECK","PAID","3424392340037",,,"2024-06-03T00:00:00.000","1","1","GAEAE34AE24000001M",,"ALT EOC SATELLITE TV SERVICE ACCT#011171215 - 06/02- 07/01/2024",,,,,,"0",,,"0",,,,,"CITY",,,,"USD",,"VC0000019834-DIRECTV LLC"
"2024","EMERGENCY OPERATIONS BOARD","BURST COMMUNICATIONS INC","2024-06-17T00:00:00.000","97",,"782822","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","CONTRACTUAL SERVICES","343040","AD26240000120429","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000034885","80112","CHECK","PAID","34240000071546","2024-06-18T00:00:00.000","2024-06-18T00:00:00.000","2024-03-13T00:00:00.000","1","3","CPO34230000405533",,"LA EOC ROOM 157 UPGRADE","97",,"1","9.5","9.22","0","230000128511",,"42","CITY",,"CENTENNIAL","US","CITY","LOS ANGELES","521615","AUDIO/VISUAL EQUIPMENT","USD","106.22","000034885-BURST COMMUNICATIONS INC"
"2024","EMERGENCY OPERATIONS BOARD","DIRECTV LLC","2024-06-11T00:00:00.000","80",,"2709863","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","OFFICE & ADMINISTRATIVE","346010","AD26240000118263","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","VC0000019834","60197-5006","CHECK","PAID","3424392340038",,,"2024-06-14T00:00:00.000","1","1","GAEAE34AE24000001M",,"PYMT: ACCT#047300246 DIRECTV: EOC-SATELLITE TV  SVC, 05/13-06/12/2024",,,,,,"0",,,"0",,,,,"CITY",,,,"USD",,"VC0000019834-DIRECTV LLC"
"2024","EMERGENCY OPERATIONS BOARD","KONICA MINOLTA BUSINESS SOLUTIONS","2024-06-18T00:00:00.000","76.09",,"0","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","CONTRACTUAL SERVICES","343040","EFT26240000023946","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000002245","60607","EFT","PAID","34240000070848","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-01T00:00:00.000","1","31","CPO34240000491163","KONICA PRINTER LEASE","SEGMENT 3, KM C360I, OPTION 2","69.49",,"1","9.5","6.6","0","240000130500","2024-05-29T00:00:00.000","2","CITY","78440.0","CHICAGO","US","CITY","LOS ANGELES","44101501","PHOTOCOPIERS","USD","76.09","000002245-KONICA MINOLTA BUSINESS SOLUTIONS"
"2024","EMERGENCY OPERATIONS BOARD","KONICA MINOLTA BUSINESS SOLUTIONS","2024-06-13T00:00:00.000","76.09",,"0","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","CONTRACTUAL SERVICES","343040","EFT26240000023634","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000002245","60607","EFT","PAID","34240000069600","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-03-01T00:00:00.000","1","1","CPO34240000491203","KONICA PRINTER LEASE","SEGMENT 3, KM C360I, OPTION 2","69.49",,"1","9.5","6.6","0","240000130502","2024-05-29T00:00:00.000","1","CITY","78440.0","CHICAGO","US","CITY","LOS ANGELES","44101501","PHOTOCOPIERS","USD","76.09","000002245-KONICA MINOLTA BUSINESS SOLUTIONS"
"2024","EMERGENCY OPERATIONS BOARD","KONICA MINOLTA BUSINESS SOLUTIONS","2024-06-13T00:00:00.000","76.09",,"0","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","CONTRACTUAL SERVICES","343040","EFT26240000023634","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000002245","60607","EFT","PAID","34240000069600","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-03-01T00:00:00.000","1","2","CPO34240000491203","KONICA PRINTER LEASE","SEGMENT 3, KM C360I, OPTION 2","69.49",,"1","9.5","6.6","0","240000130502","2024-05-29T00:00:00.000","2","CITY","78440.0","CHICAGO","US","CITY","LOS ANGELES","44101501","PHOTOCOPIERS","USD","76.09","000002245-KONICA MINOLTA BUSINESS SOLUTIONS"
"2024","EMERGENCY OPERATIONS BOARD","KONICA MINOLTA BUSINESS SOLUTIONS","2024-06-18T00:00:00.000","76.09",,"0","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","CONTRACTUAL SERVICES","343040","EFT26240000023946","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000002245","60607","EFT","PAID","34240000070848","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-01T00:00:00.000","1","30","CPO34240000491163","KONICA PRINTER LEASE","SEGMENT 3, KM C360I, OPTION 2","69.49",,"1","9.5","6.6","0","240000130500","2024-05-29T00:00:00.000","1","CITY","78440.0","CHICAGO","US","CITY","LOS ANGELES","44101501","PHOTOCOPIERS","USD","76.09","000002245-KONICA MINOLTA BUSINESS SOLUTIONS"
"2024","EMERGENCY OPERATIONS BOARD","BURST COMMUNICATIONS INC","2024-06-17T00:00:00.000","5",,"782822","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","EMERGENCY OPERATIONS FUND","392","CONTRACTUAL SERVICES","343040","AD26240000120429","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"34","EMERGENCY OPERATIONS FUND","000034885","80112","CHECK","PAID","34240000071546","2024-06-18T00:00:00.000","2024-06-18T00:00:00.000","2024-03-13T00:00:00.000","1","5","CPO34230000405533",,"LA EOC ROOM 157 UPGRADE","5",,"1","0","0","0","240000134637",,"47","CITY",,"CENTENNIAL","US","CITY","LOS ANGELES","521615","AUDIO/VISUAL EQUIPMENT","USD","5","000034885-BURST COMMUNICATIONS INC"
