"AGENCYNBR","AGENCYNAME","CALENDAR_YEAR","CALENDAR_MONTH","VENDOR_NAME","CITY","STATE","POSTAL","EFFDT","VOUCHER_ID","VOUCHER_STYLE","VCHR_STYLE_DESCR","VOUCHER_ID_RELATED","INVOICE_DT","TRANSACTION_TYPE","PYMNT_AMT","PYMNT_DT","CANCEL_DT","FUND_CODE","FUNDDESCR","CLASS_FLD","CLASSDESCR","DEPTID","DEPTDESCR","ACCOUNT","ACCTDESCR","OPERATING_UNIT","OPERUNITDESCR","PRODUCT","PRODUCTDESCR","PROGRAM_CODE","PGMDESCR","BUDGET_REF","CHARTFIELD1","CF1DESCR","CHARTFIELD2","CF2DESCR","PROJECT_ID","PROJDESCR","ACTIVITY","ACTVDESCR","RESTYPE","RESDESCR","RCAT","RCATDESCR","RSUBCAT","RSUBCATDESCR","PO_ID","ITEM_DESCRIPTION","OCP_DS_DATE","ROWID"
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","VANCE *FRIED","STILLWATER","OK","74078-0001","07/08/2020","01894511","REG","Regular Voucher"," ","07/07/2020","N",267.79,"07/08/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","521260","Out-of-State Lodging"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaWxAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","VANCE *FRIED","STILLWATER","OK","74078-0001","07/08/2020","01894512","REG","Regular Voucher"," ","07/07/2020","N",76.14,"07/08/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","521110","In-State Mileage-Motor Vehicle"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaWxAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","TROST,STEVE","STILLWATER","OK","74078-0001","07/08/2020","01894513","REG","Regular Voucher"," ","07/07/2020","N",76.14,"07/08/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","521110","In-State Mileage-Motor Vehicle"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaWxAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","VANCE *FRIED","STILLWATER","OK","74078-0001","07/08/2020","01894514","REG","Regular Voucher"," ","07/07/2020","N",81,"07/08/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","521110","In-State Mileage-Motor Vehicle"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaWxAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","TROST,STEVE","STILLWATER","OK","74078-0001","07/08/2020","01894515","REG","Regular Voucher"," ","07/07/2020","N",81,"07/08/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","521110","In-State Mileage-Motor Vehicle"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaWxAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","THERMO FISHER SCIENTIFIC","ATLANTA","GA","30384-4705","07/08/2020","01894416","REG","Regular Voucher"," ","07/06/2020","N",646,"07/08/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894417","REG","Regular Voucher"," ","07/02/2020","N",480,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894418","REG","Regular Voucher"," ","06/30/2020","N",214.85,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894420","REG","Regular Voucher"," ","06/26/2020","N",180,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","515820","Medical & Diagnostic Labs"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894422","REG","Regular Voucher"," ","07/06/2020","N",4178.4,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","533150","Mtce-Rep.-Dp Software-Vendors"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894423","REG","Regular Voucher"," ","06/29/2020","N",-450.8,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894424","REG","Regular Voucher"," ","06/30/2020","N",552.78,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","515620","Collection Agencies"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894425","REG","Regular Voucher"," ","06/17/2020","N",289,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894426","REG","Regular Voucher"," ","06/30/2020","N",2185,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531110","Freight Expenses"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894427","REG","Regular Voucher"," ","06/30/2020","N",332,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","532130","Rent of Other Building Space"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894428","REG","Regular Voucher"," ","03/03/2020","N",116500,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","533140","Mtce-Rep.-DP Equip-Vendor"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6iAAR
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894429","REG","Regular Voucher"," ","04/02/2020","N",116500,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","533140","Mtce-Rep.-DP Equip-Vendor"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894430","REG","Regular Voucher"," ","07/01/2020","N",800,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894431","REG","Regular Voucher"," ","07/06/2020","N",36.18,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894432","REG","Regular Voucher"," ","05/14/2020","N",130,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAE
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894433","REG","Regular Voucher"," ","07/06/2020","N",13.7,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894434","REG","Regular Voucher"," ","06/02/2020","N",62.53,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894435","REG","Regular Voucher"," ","07/06/2020","N",41.29,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894436","REG","Regular Voucher"," ","07/06/2020","N",16.7,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894437","REG","Regular Voucher"," ","07/06/2020","N",134.18,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894438","REG","Regular Voucher"," ","03/06/2020","N",19716.6,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","532130","Rent of Other Building Space"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894439","REG","Regular Voucher"," ","07/01/2020","N",55.7,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","534260","Medical Supplies And Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894440","REG","Regular Voucher"," ","06/30/2020","N",95,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","541130","Data Processing Software"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894441","REG","Regular Voucher"," ","06/06/2020","N",608.1,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","534290","Motor Fuels-Common"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGZ6jAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894442","REG","Regular Voucher"," ","06/06/2020","N",484.27,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","534290","Motor Fuels-Common"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaDOAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894443","REG","Regular Voucher"," ","07/07/2020","N",438.16,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","533120","Mtce-Rep.-Equipment-Vendors"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaDOAAE
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","FORD VERSYPT,ASHLEE NICOLE","STILLWATER","OK","74078-5020","07/08/2020","01894536","REG","Regular Voucher"," ","07/07/2020","N",60,"07/08/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","521140","In-State Miscellaneous Charges"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaQAAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/08/2020","01894537","REG","Regular Voucher"," ","07/07/2020","N",80.27,"07/08/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","521110","In-State Mileage-Motor Vehicle"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaQAAAR
